"","acronym","day","media"
"41846","EU-OSHA",2016-01-14,0
"41847","EU-OSHA",2016-01-15,0
"41848","EU-OSHA",2016-01-16,0
"41849","EU-OSHA",2016-01-17,0
"41850","EU-OSHA",2016-01-18,0
"41851","EU-OSHA",2016-01-19,0
"41852","EU-OSHA",2016-01-20,0
"41853","EU-OSHA",2016-01-21,0
"41854","EU-OSHA",2016-01-22,0
"41855","EU-OSHA",2016-01-23,0
"41856","EU-OSHA",2016-01-24,0
"41857","EU-OSHA",2016-01-25,0
"41858","EU-OSHA",2016-01-26,0
"41859","EU-OSHA",2016-01-27,0
"41860","EU-OSHA",2016-01-28,0
"41861","EU-OSHA",2016-01-29,0
"41862","EU-OSHA",2016-01-30,0
"41863","EU-OSHA",2016-01-31,0
"41864","EU-OSHA",2016-02-01,0
"41865","EU-OSHA",2016-02-02,0
"41866","EU-OSHA",2016-02-03,0
"41867","EU-OSHA",2016-02-04,0
"41868","EU-OSHA",2016-02-05,0
"41869","EU-OSHA",2016-02-06,0
"41870","EU-OSHA",2016-02-07,0
"41871","EU-OSHA",2016-02-08,0
"41872","EU-OSHA",2016-02-09,0
"41873","EU-OSHA",2016-02-10,0
"41874","EU-OSHA",2016-02-11,0
"41875","EU-OSHA",2016-02-12,0
"41876","EU-OSHA",2016-02-13,0
"41877","EU-OSHA",2016-02-14,0
"41878","EU-OSHA",2016-02-15,0
"41879","EU-OSHA",2016-02-16,0
"41880","EU-OSHA",2016-02-17,0
"41881","EU-OSHA",2016-02-18,0
"41882","EU-OSHA",2016-02-19,0
"41883","EU-OSHA",2016-02-20,0
"41884","EU-OSHA",2016-02-21,0
"41885","EU-OSHA",2016-02-22,0
"41886","EU-OSHA",2016-02-23,0
"41887","EU-OSHA",2016-02-24,0
"41888","EU-OSHA",2016-02-25,0
"41889","EU-OSHA",2016-02-26,0
"41890","EU-OSHA",2016-02-27,0
"41891","EU-OSHA",2016-02-28,0
"41892","EU-OSHA",2016-02-29,0
"41893","EU-OSHA",2016-03-01,0
"41894","EU-OSHA",2016-03-02,0
"41895","EU-OSHA",2016-03-03,0
"41896","EU-OSHA",2016-03-04,0
"41897","EU-OSHA",2016-03-05,0
"41898","EU-OSHA",2016-03-06,0
"41899","EU-OSHA",2016-03-07,0
"41900","EU-OSHA",2016-03-08,0
"41901","EU-OSHA",2016-03-09,0
"41902","EU-OSHA",2016-03-10,0
"41903","EU-OSHA",2016-03-11,0
"41904","EU-OSHA",2016-03-12,0
"41905","EU-OSHA",2016-03-13,0
"41906","EU-OSHA",2016-03-14,0
"41907","EU-OSHA",2016-03-15,0
"41908","EU-OSHA",2016-03-16,0
"41909","EU-OSHA",2016-03-17,0
"41910","EU-OSHA",2016-03-18,0
"41911","EU-OSHA",2016-03-19,0
"41912","EU-OSHA",2016-03-20,0
"41913","EU-OSHA",2016-03-21,0
"41914","EU-OSHA",2016-03-22,0
"41915","EU-OSHA",2016-03-23,0
"41916","EU-OSHA",2016-03-24,0
"41917","EU-OSHA",2016-03-25,0
"41918","EU-OSHA",2016-03-26,0
"41919","EU-OSHA",2016-03-27,0
"41920","EU-OSHA",2016-03-28,0
"41921","EU-OSHA",2016-03-29,0
"41922","EU-OSHA",2016-03-30,0
"41923","EU-OSHA",2016-03-31,0
"41924","EU-OSHA",2016-04-01,0
"41925","EU-OSHA",2016-04-02,0
"41926","EU-OSHA",2016-04-03,0
"41927","EU-OSHA",2016-04-04,0
"41928","EU-OSHA",2016-04-05,0
"41929","EU-OSHA",2016-04-06,0
"41930","EU-OSHA",2016-04-07,0
"41931","EU-OSHA",2016-04-08,0
"41932","EU-OSHA",2016-04-09,0
"41933","EU-OSHA",2016-04-10,0
"41934","EU-OSHA",2016-04-11,0
"41935","EU-OSHA",2016-04-12,0
"41936","EU-OSHA",2016-04-13,0
"41937","EU-OSHA",2016-04-14,0
"41938","EU-OSHA",2016-04-15,0
"41939","EU-OSHA",2016-04-16,0
"41940","EU-OSHA",2016-04-17,0
"41941","EU-OSHA",2016-04-18,0
"41942","EU-OSHA",2016-04-19,0
"41943","EU-OSHA",2016-04-20,0
"41944","EU-OSHA",2016-04-21,0
"41945","EU-OSHA",2016-04-22,0
"41946","EU-OSHA",2016-04-23,0
"41947","EU-OSHA",2016-04-24,0
"41948","EU-OSHA",2016-04-25,0
"41949","EU-OSHA",2016-04-26,0
"41950","EU-OSHA",2016-04-27,0
"41951","EU-OSHA",2016-04-28,0
"41952","EU-OSHA",2016-04-29,0
"41953","EU-OSHA",2016-04-30,0
"41954","EU-OSHA",2016-05-01,0
"41955","EU-OSHA",2016-05-02,0
"41956","EU-OSHA",2016-05-03,0
"41957","EU-OSHA",2016-05-04,0
"41958","EU-OSHA",2016-05-05,0
"41959","EU-OSHA",2016-05-06,0
"41960","EU-OSHA",2016-05-07,0
"41961","EU-OSHA",2016-05-08,0
"41962","EU-OSHA",2016-05-09,0
"41963","EU-OSHA",2016-05-10,0
"41964","EU-OSHA",2016-05-11,0
"41965","EU-OSHA",2016-05-12,0
"41966","EU-OSHA",2016-05-13,0
"41967","EU-OSHA",2016-05-14,0
"41968","EU-OSHA",2016-05-15,0
"41969","EU-OSHA",2016-05-16,0
"41970","EU-OSHA",2016-05-17,0
"41971","EU-OSHA",2016-05-18,0
"41972","EU-OSHA",2016-05-19,0
"41973","EU-OSHA",2016-05-20,0
"41974","EU-OSHA",2016-05-21,0
"41975","EU-OSHA",2016-05-22,0
"41976","EU-OSHA",2016-05-23,0
"41977","EU-OSHA",2016-05-24,0
"41978","EU-OSHA",2016-05-25,0
"41979","EU-OSHA",2016-05-26,0
"41980","EU-OSHA",2016-05-27,0
"41981","EU-OSHA",2016-05-28,0
"41982","EU-OSHA",2016-05-29,0
"41983","EU-OSHA",2016-05-30,0
"41984","EU-OSHA",2016-05-31,0
"41985","EU-OSHA",2016-06-01,0
"41986","EU-OSHA",2016-06-02,0
"41987","EU-OSHA",2016-06-03,0
"41988","EU-OSHA",2016-06-04,0
"41989","EU-OSHA",2016-06-05,0
"41990","EU-OSHA",2016-06-06,0
"41991","EU-OSHA",2016-06-07,0
"41992","EU-OSHA",2016-06-08,0
"41993","EU-OSHA",2016-06-09,0
"41994","EU-OSHA",2016-06-10,0
"41995","EU-OSHA",2016-06-11,0
"41996","EU-OSHA",2016-06-12,0
"41997","EU-OSHA",2016-06-13,0
"41998","EU-OSHA",2016-06-14,0
"41999","EU-OSHA",2016-06-15,0
"42000","EU-OSHA",2016-06-16,0
"42001","EU-OSHA",2016-06-17,0
"42002","EU-OSHA",2016-06-18,0
"42003","EU-OSHA",2016-06-19,0
"42004","EU-OSHA",2016-06-20,0
"42005","EU-OSHA",2016-06-21,0
"42006","EU-OSHA",2016-06-22,0
"42007","EU-OSHA",2016-06-23,0
"42008","EU-OSHA",2016-06-24,0
"42009","EU-OSHA",2016-06-25,0
"42010","EU-OSHA",2016-06-26,0
"42011","EU-OSHA",2016-06-27,0
"42012","EU-OSHA",2016-06-28,0
"42013","EU-OSHA",2016-06-29,0
"42014","EU-OSHA",2016-06-30,0
"42015","EU-OSHA",2016-07-01,0
"42016","EU-OSHA",2016-07-02,0
"42017","EU-OSHA",2016-07-03,0
"42018","EU-OSHA",2016-07-04,0
"42019","EU-OSHA",2016-07-05,0
"42020","EU-OSHA",2016-07-06,0
"42021","EU-OSHA",2016-07-07,0
"42022","EU-OSHA",2016-07-08,0
"42023","EU-OSHA",2016-07-09,0
"42024","EU-OSHA",2016-07-10,0
"42025","EU-OSHA",2016-07-11,0
"42026","EU-OSHA",2016-07-12,0
"42027","EU-OSHA",2016-07-13,0
"42028","EU-OSHA",2016-07-14,0
"42029","EU-OSHA",2016-07-15,0
"42030","EU-OSHA",2016-07-16,0
"42031","EU-OSHA",2016-07-17,0
"42032","EU-OSHA",2016-07-18,0
"42033","EU-OSHA",2016-07-19,0
"42034","EU-OSHA",2016-07-20,0
"42035","EU-OSHA",2016-07-21,0
"42036","EU-OSHA",2016-07-22,0
"42037","EU-OSHA",2016-07-23,0
"42038","EU-OSHA",2016-07-24,0
"42039","EU-OSHA",2016-07-25,0
"42040","EU-OSHA",2016-07-26,0
"42041","EU-OSHA",2016-07-27,0
"42042","EU-OSHA",2016-07-28,0
"42043","EU-OSHA",2016-07-29,0
"42044","EU-OSHA",2016-07-30,0
"42045","EU-OSHA",2016-07-31,0
"42046","EU-OSHA",2016-08-01,0
"42047","EU-OSHA",2016-08-02,0
"42048","EU-OSHA",2016-08-03,0
"42049","EU-OSHA",2016-08-04,0
"42050","EU-OSHA",2016-08-05,0
"42051","EU-OSHA",2016-08-06,0
"42052","EU-OSHA",2016-08-07,0
"42053","EU-OSHA",2016-08-08,0
"42054","EU-OSHA",2016-08-09,0
"42055","EU-OSHA",2016-08-10,0
"42056","EU-OSHA",2016-08-11,0
"42057","EU-OSHA",2016-08-12,0
"42058","EU-OSHA",2016-08-13,0
"42059","EU-OSHA",2016-08-14,0
"42060","EU-OSHA",2016-08-15,0
"42061","EU-OSHA",2016-08-16,0
"42062","EU-OSHA",2016-08-17,0
"42063","EU-OSHA",2016-08-18,0
"42064","EU-OSHA",2016-08-19,0
"42065","EU-OSHA",2016-08-20,0
"42066","EU-OSHA",2016-08-21,0
"42067","EU-OSHA",2016-08-22,0
"42068","EU-OSHA",2016-08-23,0
"42069","EU-OSHA",2016-08-24,0
"42070","EU-OSHA",2016-08-25,0
"42071","EU-OSHA",2016-08-26,0
"42072","EU-OSHA",2016-08-27,0
"42073","EU-OSHA",2016-08-28,0
"42074","EU-OSHA",2016-08-29,0
"42075","EU-OSHA",2016-08-30,0
"42076","EU-OSHA",2016-08-31,0
"42077","EU-OSHA",2016-09-01,0
"42078","EU-OSHA",2016-09-02,0
"42079","EU-OSHA",2016-09-03,0
"42080","EU-OSHA",2016-09-04,0
"42081","EU-OSHA",2016-09-05,0
"42082","EU-OSHA",2016-09-06,0
"42083","EU-OSHA",2016-09-07,0
"42084","EU-OSHA",2016-09-08,0
"42085","EU-OSHA",2016-09-09,0
"42086","EU-OSHA",2016-09-10,0
"42087","EU-OSHA",2016-09-11,0
"42088","EU-OSHA",2016-09-12,0
"42089","EU-OSHA",2016-09-13,0
"42090","EU-OSHA",2016-09-14,0
"42091","EU-OSHA",2016-09-15,0
"42092","EU-OSHA",2016-09-16,0
"42093","EU-OSHA",2016-09-17,0
"42094","EU-OSHA",2016-09-18,0
"42095","EU-OSHA",2016-09-19,0
"42096","EU-OSHA",2016-09-20,0
"42097","EU-OSHA",2016-09-21,0
"42098","EU-OSHA",2016-09-22,0
"42099","EU-OSHA",2016-09-23,0
"42100","EU-OSHA",2016-09-24,0
"42101","EU-OSHA",2016-09-25,0
"42102","EU-OSHA",2016-09-26,0
"42103","EU-OSHA",2016-09-27,0
"42104","EU-OSHA",2016-09-28,0
"42105","EU-OSHA",2016-09-29,0
"42106","EU-OSHA",2016-09-30,0
"42107","EU-OSHA",2016-10-01,0
"42108","EU-OSHA",2016-10-02,0
"42109","EU-OSHA",2016-10-03,0
"42110","EU-OSHA",2016-10-04,1
"42111","EU-OSHA",2016-10-05,0
"42112","EU-OSHA",2016-10-06,0
"42113","EU-OSHA",2016-10-07,0
"42114","EU-OSHA",2016-10-08,0
"42115","EU-OSHA",2016-10-09,0
"42116","EU-OSHA",2016-10-10,0
"42117","EU-OSHA",2016-10-11,0
"42118","EU-OSHA",2016-10-12,0
"42119","EU-OSHA",2016-10-13,0
"42120","EU-OSHA",2016-10-14,0
"42121","EU-OSHA",2016-10-15,0
"42122","EU-OSHA",2016-10-16,0
"42123","EU-OSHA",2016-10-17,0
"42124","EU-OSHA",2016-10-18,0
"42125","EU-OSHA",2016-10-19,0
"42126","EU-OSHA",2016-10-20,0
"42127","EU-OSHA",2016-10-21,0
"42128","EU-OSHA",2016-10-22,0
"42129","EU-OSHA",2016-10-23,0
"42130","EU-OSHA",2016-10-24,0
"42131","EU-OSHA",2016-10-25,0
"42132","EU-OSHA",2016-10-26,0
"42133","EU-OSHA",2016-10-27,0
"42134","EU-OSHA",2016-10-28,0
"42135","EU-OSHA",2016-10-29,0
"42136","EU-OSHA",2016-10-30,0
"42137","EU-OSHA",2016-10-31,0
"42138","EU-OSHA",2016-11-01,0
"42139","EU-OSHA",2016-11-02,0
"42140","EU-OSHA",2016-11-03,0
"42141","EU-OSHA",2016-11-04,0
"42142","EU-OSHA",2016-11-05,0
"42143","EU-OSHA",2016-11-06,0
"42144","EU-OSHA",2016-11-07,0
"42145","EU-OSHA",2016-11-08,0
"42146","EU-OSHA",2016-11-09,0
"42147","EU-OSHA",2016-11-10,0
"42148","EU-OSHA",2016-11-11,0
"42149","EU-OSHA",2016-11-12,0
"42150","EU-OSHA",2016-11-13,0
"42151","EU-OSHA",2016-11-14,0
"42152","EU-OSHA",2016-11-15,0
"42153","EU-OSHA",2016-11-16,0
"42154","EU-OSHA",2016-11-17,0
"42155","EU-OSHA",2016-11-18,0
"42156","EU-OSHA",2016-11-19,0
"42157","EU-OSHA",2016-11-20,0
"42158","EU-OSHA",2016-11-21,0
"42159","EU-OSHA",2016-11-22,0
"42160","EU-OSHA",2016-11-23,0
"42161","EU-OSHA",2016-11-24,0
"42162","EU-OSHA",2016-11-25,0
"42163","EU-OSHA",2016-11-26,0
"42164","EU-OSHA",2016-11-27,0
"42165","EU-OSHA",2016-11-28,0
"42166","EU-OSHA",2016-11-29,0
"42167","EU-OSHA",2016-11-30,0
"42168","EU-OSHA",2016-12-01,0
"42169","EU-OSHA",2016-12-02,0
"42170","EU-OSHA",2016-12-03,0
"42171","EU-OSHA",2016-12-04,0
"42172","EU-OSHA",2016-12-05,0
"42173","EU-OSHA",2016-12-06,0
"42174","EU-OSHA",2016-12-07,0
"42175","EU-OSHA",2016-12-08,0
"42176","EU-OSHA",2016-12-09,0
"42177","EU-OSHA",2016-12-10,0
"42178","EU-OSHA",2016-12-11,0
"42179","EU-OSHA",2016-12-12,0
"42180","EU-OSHA",2016-12-13,0
"42181","EU-OSHA",2016-12-14,0
"42182","EU-OSHA",2016-12-15,0
"42183","EU-OSHA",2016-12-16,0
"42184","EU-OSHA",2016-12-17,0
"42185","EU-OSHA",2016-12-18,0
"42186","EU-OSHA",2016-12-19,0
"42187","EU-OSHA",2016-12-20,0
"42188","EU-OSHA",2016-12-21,0
"42189","EU-OSHA",2016-12-22,0
"42190","EU-OSHA",2016-12-23,0
"42191","EU-OSHA",2016-12-24,0
"42192","EU-OSHA",2016-12-25,0
"42193","EU-OSHA",2016-12-26,0
"42194","EU-OSHA",2016-12-27,0
"42195","EU-OSHA",2016-12-28,0
"42196","EU-OSHA",2016-12-29,0
"42197","EU-OSHA",2016-12-30,0
"42198","EU-OSHA",2016-12-31,0
"42199","EU-OSHA",2017-01-01,0
"42200","EU-OSHA",2017-01-02,0
"42201","EU-OSHA",2017-01-03,0
"42202","EU-OSHA",2017-01-04,0
"42203","EU-OSHA",2017-01-05,0
"42204","EU-OSHA",2017-01-06,0
"42205","EU-OSHA",2017-01-07,0
"42206","EU-OSHA",2017-01-08,0
"42207","EU-OSHA",2017-01-09,0
"42208","EU-OSHA",2017-01-10,0
"42209","EU-OSHA",2017-01-11,0
"42210","EU-OSHA",2017-01-12,0
"42211","EU-OSHA",2017-01-13,0
"42212","EU-OSHA",2017-01-14,0
"42213","EU-OSHA",2017-01-15,0
"42214","EU-OSHA",2017-01-16,0
"42215","EU-OSHA",2017-01-17,0
"42216","EU-OSHA",2017-01-18,0
"42217","EU-OSHA",2017-01-19,0
"42218","EU-OSHA",2017-01-20,0
"42219","EU-OSHA",2017-01-21,0
"42220","EU-OSHA",2017-01-22,0
"42221","EU-OSHA",2017-01-23,0
"42222","EU-OSHA",2017-01-24,0
"42223","EU-OSHA",2017-01-25,0
"42224","EU-OSHA",2017-01-26,0
"42225","EU-OSHA",2017-01-27,0
"42226","EU-OSHA",2017-01-28,0
"42227","EU-OSHA",2017-01-29,0
"42228","EU-OSHA",2017-01-30,0
"42229","EU-OSHA",2017-01-31,0
"42230","EU-OSHA",2017-02-01,0
"42231","EU-OSHA",2017-02-02,0
"42232","EU-OSHA",2017-02-03,0
"42233","EU-OSHA",2017-02-04,0
"42234","EU-OSHA",2017-02-05,0
"42235","EU-OSHA",2017-02-06,0
"42236","EU-OSHA",2017-02-07,0
"42237","EU-OSHA",2017-02-08,0
"42238","EU-OSHA",2017-02-09,0
"42239","EU-OSHA",2017-02-10,0
"42240","EU-OSHA",2017-02-11,0
"42241","EU-OSHA",2017-02-12,0
"42242","EU-OSHA",2017-02-13,0
"42243","EU-OSHA",2017-02-14,0
"42244","EU-OSHA",2017-02-15,0
"42245","EU-OSHA",2017-02-16,0
"42246","EU-OSHA",2017-02-17,0
"42247","EU-OSHA",2017-02-18,0
"42248","EU-OSHA",2017-02-19,0
"42249","EU-OSHA",2017-02-20,0
"42250","EU-OSHA",2017-02-21,0
"42251","EU-OSHA",2017-02-22,0
"42252","EU-OSHA",2017-02-23,0
"42253","EU-OSHA",2017-02-24,0
"42254","EU-OSHA",2017-02-25,0
"42255","EU-OSHA",2017-02-26,0
"42256","EU-OSHA",2017-02-27,0
"42257","EU-OSHA",2017-02-28,0
"42258","EU-OSHA",2017-03-01,0
"42259","EU-OSHA",2017-03-02,0
"42260","EU-OSHA",2017-03-03,0
"42261","EU-OSHA",2017-03-04,1
"42262","EU-OSHA",2017-03-05,0
"42263","EU-OSHA",2017-03-06,0
"42264","EU-OSHA",2017-03-07,0
"42265","EU-OSHA",2017-03-08,0
"42266","EU-OSHA",2017-03-09,0
"42267","EU-OSHA",2017-03-10,0
"42268","EU-OSHA",2017-03-11,0
"42269","EU-OSHA",2017-03-12,0
"42270","EU-OSHA",2017-03-13,0
"42271","EU-OSHA",2017-03-14,0
"42272","EU-OSHA",2017-03-15,0
"42273","EU-OSHA",2017-03-16,0
"42274","EU-OSHA",2017-03-17,0
"42275","EU-OSHA",2017-03-18,0
"42276","EU-OSHA",2017-03-19,0
"42277","EU-OSHA",2017-03-20,0
"42278","EU-OSHA",2017-03-21,0
"42279","EU-OSHA",2017-03-22,0
"42280","EU-OSHA",2017-03-23,0
"42281","EU-OSHA",2017-03-24,0
"42282","EU-OSHA",2017-03-25,0
"42283","EU-OSHA",2017-03-26,0
"42284","EU-OSHA",2017-03-27,0
"42285","EU-OSHA",2017-03-28,0
"42286","EU-OSHA",2017-03-29,0
"42287","EU-OSHA",2017-03-30,0
"42288","EU-OSHA",2017-03-31,0
"42289","EU-OSHA",2017-04-01,0
"42290","EU-OSHA",2017-04-02,0
"42291","EU-OSHA",2017-04-03,0
"42292","EU-OSHA",2017-04-04,1
"42293","EU-OSHA",2017-04-05,0
"42294","EU-OSHA",2017-04-06,0
"42295","EU-OSHA",2017-04-07,0
"42296","EU-OSHA",2017-04-08,0
"42297","EU-OSHA",2017-04-09,0
"42298","EU-OSHA",2017-04-10,0
"42299","EU-OSHA",2017-04-11,0
"42300","EU-OSHA",2017-04-12,0
"42301","EU-OSHA",2017-04-13,0
"42302","EU-OSHA",2017-04-14,0
"42303","EU-OSHA",2017-04-15,0
"42304","EU-OSHA",2017-04-16,0
"42305","EU-OSHA",2017-04-17,0
"42306","EU-OSHA",2017-04-18,0
"42307","EU-OSHA",2017-04-19,0
"42308","EU-OSHA",2017-04-20,0
"42309","EU-OSHA",2017-04-21,0
"42310","EU-OSHA",2017-04-22,0
"42311","EU-OSHA",2017-04-23,0
"42312","EU-OSHA",2017-04-24,0
"42313","EU-OSHA",2017-04-25,0
"42314","EU-OSHA",2017-04-26,0
"42315","EU-OSHA",2017-04-27,0
"42316","EU-OSHA",2017-04-28,0
"42317","EU-OSHA",2017-04-29,0
"42318","EU-OSHA",2017-04-30,0
"42319","EU-OSHA",2017-05-01,0
"42320","EU-OSHA",2017-05-02,0
"42321","EU-OSHA",2017-05-03,0
"42322","EU-OSHA",2017-05-04,0
"42323","EU-OSHA",2017-05-05,0
"42324","EU-OSHA",2017-05-06,0
"42325","EU-OSHA",2017-05-07,0
"42326","EU-OSHA",2017-05-08,0
"42327","EU-OSHA",2017-05-09,0
"42328","EU-OSHA",2017-05-10,0
"42329","EU-OSHA",2017-05-11,0
"42330","EU-OSHA",2017-05-12,0
"42331","EU-OSHA",2017-05-13,0
"42332","EU-OSHA",2017-05-14,0
"42333","EU-OSHA",2017-05-15,0
"42334","EU-OSHA",2017-05-16,0
"42335","EU-OSHA",2017-05-17,0
"42336","EU-OSHA",2017-05-18,0
"42337","EU-OSHA",2017-05-19,0
"42338","EU-OSHA",2017-05-20,0
"42339","EU-OSHA",2017-05-21,0
"42340","EU-OSHA",2017-05-22,0
"42341","EU-OSHA",2017-05-23,0
"42342","EU-OSHA",2017-05-24,0
"42343","EU-OSHA",2017-05-25,0
"42344","EU-OSHA",2017-05-26,0
"42345","EU-OSHA",2017-05-27,0
"42346","EU-OSHA",2017-05-28,0
"42347","EU-OSHA",2017-05-29,0
"42348","EU-OSHA",2017-05-30,0
"42349","EU-OSHA",2017-05-31,0
"42350","EU-OSHA",2017-06-01,0
"42351","EU-OSHA",2017-06-02,0
"42352","EU-OSHA",2017-06-03,0
"42353","EU-OSHA",2017-06-04,0
"42354","EU-OSHA",2017-06-05,0
"42355","EU-OSHA",2017-06-06,0
"42356","EU-OSHA",2017-06-07,0
"42357","EU-OSHA",2017-06-08,0
"42358","EU-OSHA",2017-06-09,0
"42359","EU-OSHA",2017-06-10,0
"42360","EU-OSHA",2017-06-11,0
"42361","EU-OSHA",2017-06-12,0
"42362","EU-OSHA",2017-06-13,0
"42363","EU-OSHA",2017-06-14,0
"42364","EU-OSHA",2017-06-15,0
"42365","EU-OSHA",2017-06-16,0
"42366","EU-OSHA",2017-06-17,0
"42367","EU-OSHA",2017-06-18,0
"42368","EU-OSHA",2017-06-19,0
"42369","EU-OSHA",2017-06-20,0
"42370","EU-OSHA",2017-06-21,0
"42371","EU-OSHA",2017-06-22,0
"42372","EU-OSHA",2017-06-23,0
"42373","EU-OSHA",2017-06-24,0
"42374","EU-OSHA",2017-06-25,0
"42375","EU-OSHA",2017-06-26,0
"42376","EU-OSHA",2017-06-27,0
"42377","EU-OSHA",2017-06-28,0
"42378","EU-OSHA",2017-06-29,0
"42379","EU-OSHA",2017-06-30,0
"42380","EU-OSHA",2017-07-01,0
"42381","EU-OSHA",2017-07-02,0
"42382","EU-OSHA",2017-07-03,0
"42383","EU-OSHA",2017-07-04,0
"42384","EU-OSHA",2017-07-05,0
"42385","EU-OSHA",2017-07-06,0
"42386","EU-OSHA",2017-07-07,0
"42387","EU-OSHA",2017-07-08,0
"42388","EU-OSHA",2017-07-09,0
"42389","EU-OSHA",2017-07-10,0
"42390","EU-OSHA",2017-07-11,0
"42391","EU-OSHA",2017-07-12,0
"42392","EU-OSHA",2017-07-13,0
"42393","EU-OSHA",2017-07-14,0
"42394","EU-OSHA",2017-07-15,0
"42395","EU-OSHA",2017-07-16,0
"42396","EU-OSHA",2017-07-17,0
"42397","EU-OSHA",2017-07-18,0
"42398","EU-OSHA",2017-07-19,0
"42399","EU-OSHA",2017-07-20,0
"42400","EU-OSHA",2017-07-21,0
"42401","EU-OSHA",2017-07-22,0
"42402","EU-OSHA",2017-07-23,0
"42403","EU-OSHA",2017-07-24,0
"42404","EU-OSHA",2017-07-25,0
"42405","EU-OSHA",2017-07-26,0
"42406","EU-OSHA",2017-07-27,0
"42407","EU-OSHA",2017-07-28,0
"42408","EU-OSHA",2017-07-29,0
"42409","EU-OSHA",2017-07-30,0
"42410","EU-OSHA",2017-07-31,0
"42411","EU-OSHA",2017-08-01,0
"42412","EU-OSHA",2017-08-02,0
"42413","EU-OSHA",2017-08-03,0
"42414","EU-OSHA",2017-08-04,0
"42415","EU-OSHA",2017-08-05,0
"42416","EU-OSHA",2017-08-06,0
"42417","EU-OSHA",2017-08-07,0
"42418","EU-OSHA",2017-08-08,0
"42419","EU-OSHA",2017-08-09,0
"42420","EU-OSHA",2017-08-10,0
"42421","EU-OSHA",2017-08-11,0
"42422","EU-OSHA",2017-08-12,0
"42423","EU-OSHA",2017-08-13,0
"42424","EU-OSHA",2017-08-14,0
"42425","EU-OSHA",2017-08-15,0
"42426","EU-OSHA",2017-08-16,0
"42427","EU-OSHA",2017-08-17,0
"42428","EU-OSHA",2017-08-18,0
"42429","EU-OSHA",2017-08-19,0
"42430","EU-OSHA",2017-08-20,0
"42431","EU-OSHA",2017-08-21,0
"42432","EU-OSHA",2017-08-22,0
"42433","EU-OSHA",2017-08-23,0
"42434","EU-OSHA",2017-08-24,0
"42435","EU-OSHA",2017-08-25,0
"42436","EU-OSHA",2017-08-26,0
"42437","EU-OSHA",2017-08-27,0
"42438","EU-OSHA",2017-08-28,0
"42439","EU-OSHA",2017-08-29,0
"42440","EU-OSHA",2017-08-30,0
"42441","EU-OSHA",2017-08-31,0
"42442","EU-OSHA",2017-09-01,0
"42443","EU-OSHA",2017-09-02,0
"42444","EU-OSHA",2017-09-03,0
"42445","EU-OSHA",2017-09-04,0
"42446","EU-OSHA",2017-09-05,0
"42447","EU-OSHA",2017-09-06,0
"42448","EU-OSHA",2017-09-07,0
"42449","EU-OSHA",2017-09-08,0
"42450","EU-OSHA",2017-09-09,0
"42451","EU-OSHA",2017-09-10,0
"42452","EU-OSHA",2017-09-11,0
"42453","EU-OSHA",2017-09-12,0
"42454","EU-OSHA",2017-09-13,0
"42455","EU-OSHA",2017-09-14,0
"42456","EU-OSHA",2017-09-15,0
"42457","EU-OSHA",2017-09-16,0
"42458","EU-OSHA",2017-09-17,0
"42459","EU-OSHA",2017-09-18,0
"42460","EU-OSHA",2017-09-19,0
"42461","EU-OSHA",2017-09-20,0
"42462","EU-OSHA",2017-09-21,0
"42463","EU-OSHA",2017-09-22,0
"42464","EU-OSHA",2017-09-23,0
"42465","EU-OSHA",2017-09-24,0
"42466","EU-OSHA",2017-09-25,0
"42467","EU-OSHA",2017-09-26,0
"42468","EU-OSHA",2017-09-27,0
"42469","EU-OSHA",2017-09-28,0
"42470","EU-OSHA",2017-09-29,0
"42471","EU-OSHA",2017-09-30,0
"42472","EU-OSHA",2017-10-01,0
"42473","EU-OSHA",2017-10-02,0
"42474","EU-OSHA",2017-10-03,0
"42475","EU-OSHA",2017-10-04,0
"42476","EU-OSHA",2017-10-05,0
"42477","EU-OSHA",2017-10-06,0
"42478","EU-OSHA",2017-10-07,0
"42479","EU-OSHA",2017-10-08,0
"42480","EU-OSHA",2017-10-09,0
"42481","EU-OSHA",2017-10-10,0
"42482","EU-OSHA",2017-10-11,0
"42483","EU-OSHA",2017-10-12,0
"42484","EU-OSHA",2017-10-13,0
"42485","EU-OSHA",2017-10-14,0
"42486","EU-OSHA",2017-10-15,0
"42487","EU-OSHA",2017-10-16,0
"42488","EU-OSHA",2017-10-17,0
"42489","EU-OSHA",2017-10-18,0
"42490","EU-OSHA",2017-10-19,0
"42491","EU-OSHA",2017-10-20,0
"42492","EU-OSHA",2017-10-21,0
"42493","EU-OSHA",2017-10-22,0
"42494","EU-OSHA",2017-10-23,0
"42495","EU-OSHA",2017-10-24,0
"42496","EU-OSHA",2017-10-25,0
"42497","EU-OSHA",2017-10-26,0
"42498","EU-OSHA",2017-10-27,1
"42499","EU-OSHA",2017-10-28,0
"42500","EU-OSHA",2017-10-29,0
"42501","EU-OSHA",2017-10-30,0
"42502","EU-OSHA",2017-10-31,0
"42503","EU-OSHA",2017-11-01,0
"42504","EU-OSHA",2017-11-02,0
"42505","EU-OSHA",2017-11-03,0
"42506","EU-OSHA",2017-11-04,0
"42507","EU-OSHA",2017-11-05,0
"42508","EU-OSHA",2017-11-06,0
"42509","EU-OSHA",2017-11-07,0
"42510","EU-OSHA",2017-11-08,0
"42511","EU-OSHA",2017-11-09,0
